,BALANCE_EXCESS,BALANCE_TENURE,CITY,COMPLETED_TENURE,CURRENT_INTEREST_RATE,FORECLOSURE,clusters_hierarchical
5378,143.55588,134.0,146.0,33.0,13.6092168,0.0,1
5379,143.55588,147.0,2.0,32.0,12.4230924,0.0,1
5380,1.104276,160.0,146.0,20.0,14.670486,0.0,2
5381,1.656414,104.0,90.0,16.0,19.352556,0.0,3
5382,1.104276,164.0,53.0,16.0,13.9837824,0.0,3
5383,28.711176,76.0,263.0,32.0,14.04621,0.0,2
5384,143.55588,66.0,146.0,32.0,16.1063208,0.0,1
5385,143.55588,88.0,225.0,32.0,19.976832,0.0,1
5386,143.55588,183.0,90.0,30.0,13.6716444,0.0,1
5387,1.104276,178.0,53.0,32.0,15.4820448,0.0,3
5388,1.104276,115.0,111.0,29.0,15.919038,0.0,2
5389,143.55588,207.0,62.0,33.0,14.670486,0.0,1
5390,76.195044,148.0,252.0,32.0,13.734072,0.0,1
5391,69.08350656,36.0,86.0,22.0,17.479728,0.0,2
5392,1.104276,128.0,256.0,29.0,15.6069,0.0,2
5393,0.0,162.0,256.0,18.0,15.294762,0.0,2
5394,1.104276,154.0,185.0,26.0,16.231176,0.0,2
5395,143.55588,181.0,237.0,0.0,16.543314,0.0,1
5396,143.55588,147.0,2.0,33.0,12.01107024,0.0,1
5397,143.55588,107.0,43.0,14.0,19.352556,0.0,1
5398,1.104276,148.0,113.0,32.0,15.919038,0.0,3
5399,1.104276,118.0,90.0,32.0,14.6080584,0.0,2
5400,5.521380000000001,148.0,220.0,32.0,14.358348,0.0,2
5401,1.104276,180.0,249.0,32.0,16.7305968,0.0,2
5402,8.23789896,178.0,224.0,32.0,15.7941828,0.0,2
5403,1.104276,88.0,237.0,32.0,19.352556,0.0,2
5404,132.51312,88.0,237.0,32.0,19.352556,0.0,1
5405,1.104276,155.0,249.0,25.0,14.358348,0.0,2
5406,2.208552,126.0,93.0,16.0,12.797658,0.0,3
5407,0.0,93.0,70.0,28.0,19.664694,0.0,3
5408,1.104276,148.0,267.0,32.0,15.6069,0.0,2
5409,143.55588,136.0,256.0,32.0,14.670486,0.0,1
5410,1.104276,148.0,268.0,32.0,15.919038,0.0,2
5411,143.55588,112.0,2.0,32.0,14.04621,0.0,1
5412,1.104276,207.0,220.0,33.0,14.670486,0.0,2
5413,1.104276,160.0,146.0,32.0,16.4184588,0.0,2
5414,1.104276,164.0,20.0,16.0,14.04621,0.0,3
5415,1.104276,77.0,155.0,31.0,15.919038,0.0,2
5416,1.104276,167.0,146.0,13.0,14.04621,0.0,3
5417,0.0,197.0,153.0,32.0,15.8566104,0.0,2
5418,143.55588,90.0,233.0,30.0,19.352556,0.0,1
5419,143.55588,207.0,47.0,33.0,15.294762,0.0,1
5420,1.104276,140.0,249.0,32.0,14.8577688,0.0,2
5421,1.104276,111.0,146.0,32.0,14.2334928,0.0,2
5422,143.55588,181.0,43.0,32.0,17.0427348,0.0,1
5423,143.55588,88.0,43.0,32.0,19.976832,0.0,1
5424,1.104276,208.0,124.0,32.0,14.670486,0.0,3
5425,1.104276,169.0,90.0,10.0,14.04621,0.0,3
5426,1.104276,16.0,80.0,3.0,13.5467892,0.0,3
5427,1.104276,147.0,22.0,26.0,12.01107024,0.0,3
5428,2.208552,88.0,220.0,32.0,18.104004,0.0,2
5429,1.104276,91.0,107.0,30.0,13.734072,0.0,3
5430,143.55588,148.0,47.0,32.0,16.231176,0.0,1
5431,0.0,178.0,42.0,1.0,16.231176,0.0,3
5432,1.104276,28.0,2.0,13.0,15.294762,0.0,3
5433,0.0,95.0,237.0,26.0,15.919038,0.0,2
5434,1.104276,180.0,2.0,32.0,16.7305968,0.0,3
5435,1.104276,154.0,20.0,26.0,16.231176,0.0,3
5436,99.64986624,92.0,237.0,29.0,19.352556,0.0,1
5437,1.104276,148.0,192.0,32.0,12.01107024,0.0,2
5438,1.104276,181.0,2.0,32.0,17.3548728,0.0,3
5439,1.104276,213.0,234.0,28.0,13.421934,0.0,2
5440,1.104276,141.0,2.0,31.0,14.8577688,0.0,3
5441,143.55588,147.0,178.0,33.0,18.416142,0.0,1
5442,143.55588,149.0,155.0,32.0,15.919038,0.0,1
5443,143.55588,162.0,224.0,32.0,14.982624,0.0,1
5444,143.55588,77.0,153.0,19.0,13.421934,0.0,1
5445,1.104276,163.0,146.0,17.0,14.358348,0.0,3
5446,104.11114128,169.0,43.0,11.0,14.670486,0.0,1
5447,1.104276,171.0,146.0,10.0,14.358348,0.0,3
5448,23.189796,52.0,43.0,25.0,19.976832,0.0,2
5449,143.55588,109.0,129.0,23.0,12.01107024,0.0,1
5450,0.0,96.0,146.0,0.0,14.358348,0.0,2
5451,55.2138,94.0,158.0,33.0,16.1063208,0.0,2
5452,1.104276,144.0,2.0,32.0,15.1699068,0.0,3
5453,1.104276,88.0,242.0,32.0,19.352556,0.0,2
5454,1.104276,147.0,2.0,33.0,12.01107024,0.0,3
5455,1.104276,81.0,155.0,30.0,15.919038,0.0,2
5456,1.104276,76.0,192.0,32.0,12.01107024,0.0,2
5457,1.104276,148.0,226.0,32.0,16.231176,0.0,2
5458,1.104276,88.0,107.0,32.0,14.982624,0.0,3
5459,1.104276,113.0,90.0,32.0,12.9849408,0.0,2
5460,2.208552,159.0,90.0,32.0,14.6080584,0.0,2
5461,0.0,98.0,146.0,30.0,13.2970788,0.0,2
5462,23.189796,96.0,53.0,24.0,13.734072,0.0,3
5463,1.104276,64.0,190.0,32.0,18.104004,0.0,2
5464,1.656414,148.0,64.0,32.0,16.231176,0.0,3
5465,1.104276,227.0,237.0,13.0,14.358348,0.0,2
5466,143.55588,208.0,267.0,32.0,13.421934,0.0,1
5467,1.104276,48.0,90.0,33.0,13.421934,0.0,3
5468,143.55588,150.0,120.0,30.0,16.231176,0.0,1
5469,1.656414,88.0,2.0,32.0,16.543314,0.0,2
5470,1.104276,88.0,43.0,32.0,19.976832,0.0,2
5471,0.0,128.0,93.0,16.0,14.04621,0.0,3
5472,143.55588,147.0,178.0,33.0,15.919038,0.0,1
5473,0.0,195.0,146.0,28.0,16.1063208,0.0,2
5474,143.55588,162.0,224.0,32.0,14.982624,0.0,1
5475,0.0,106.0,20.0,15.0,16.855452,0.0,3
5476,1.656414,181.0,2.0,32.0,17.3548728,0.0,3
5477,143.55588,228.0,227.0,12.0,13.734072,0.0,1
5478,1.104276,147.0,10.0,33.0,12.01107024,0.0,3
5479,3.312828,88.0,220.0,32.0,17.479728,0.0,2
5480,143.55588,148.0,263.0,32.0,15.919038,0.0,1
5481,1.104276,88.0,263.0,32.0,17.479728,0.0,2
5482,61.839456,183.0,224.0,31.0,16.7305968,0.0,1
5483,143.55588,99.0,220.0,21.0,16.855452,0.0,1
5484,0.0,116.0,129.0,5.0,17.16759,0.0,2
5485,1.104276,136.0,148.0,32.0,13.734072,0.0,3
5486,0.0,87.0,129.0,33.0,19.976832,0.0,2
5487,1.104276,161.0,86.0,19.0,17.479728,0.0,2
5488,1.104276,174.0,146.0,32.0,13.6092168,0.0,2
5489,143.55588,88.0,234.0,32.0,18.104004,0.0,1
5490,143.55588,164.0,146.0,33.0,13.421934,0.0,1
5491,1.104276,162.0,90.0,17.0,14.670486,0.0,3
5492,1.104276,182.0,20.0,32.0,17.6670108,0.0,3
5493,1.104276,53.0,123.0,32.0,15.919038,0.0,2
5494,143.55588,148.0,155.0,32.0,15.919038,0.0,1
5495,1.104276,116.0,166.0,23.0,12.7352304,0.0,2
5496,1.104276,148.0,20.0,32.0,12.01107024,0.0,3
5497,23.189796,208.0,233.0,32.0,14.04621,0.0,2
5498,1.104276,148.0,2.0,32.0,12.01107024,0.0,3
5499,143.55588,153.0,20.0,15.0,14.982624,0.0,1
5500,1.104276,148.0,2.0,32.0,12.01107024,0.0,3
5501,7.729932,148.0,107.0,32.0,16.231176,0.0,3
5502,0.0,130.0,187.0,32.0,12.4230924,0.0,2
5503,1.104276,170.0,48.0,10.0,16.231176,0.0,3
5504,1.104276,212.0,90.0,17.0,13.421934,0.0,3
5505,143.55588,148.0,113.0,32.0,15.919038,0.0,1
5506,143.55588,222.0,263.0,18.0,13.421934,0.0,1
5507,1.104276,147.0,249.0,32.0,12.01107024,0.0,2
5508,1.104276,152.0,90.0,28.0,15.6069,0.0,3
5509,143.55588,164.0,234.0,16.0,15.6069,0.0,1
5510,1.104276,151.0,20.0,32.0,17.3548728,0.0,3
5511,143.55588,165.0,90.0,32.0,16.1063208,0.0,1
5512,1.104276,240.0,234.0,0.0,14.670486,0.0,2
5513,1.104276,322.0,90.0,32.0,12.1109544,0.0,3
5514,143.55588,148.0,113.0,32.0,15.919038,0.0,1
5515,143.55588,148.0,113.0,32.0,15.919038,0.0,1
5516,1.104276,96.0,249.0,32.0,16.4184588,0.0,2
5517,0.0,92.0,187.0,28.0,19.352556,0.0,2
5518,1.104276,147.0,192.0,32.0,12.01107024,0.0,2
5519,1.104276,175.0,166.0,5.0,14.982624,0.0,3
5520,1.656414,88.0,90.0,32.0,17.791866,0.0,2
5521,143.55588,88.0,237.0,32.0,19.352556,0.0,1
5522,143.55588,88.0,47.0,32.0,18.416142,0.0,1
5523,143.55588,76.0,129.0,22.0,16.231176,0.0,1
5524,1.104276,148.0,192.0,32.0,12.01107024,0.0,2
5525,143.55588,151.0,2.0,28.0,12.01107024,0.0,1
5526,1.104276,147.0,2.0,32.0,12.01107024,0.0,3
5527,1.104276,153.0,234.0,27.0,14.982624,0.0,2
5528,139.138776,154.0,124.0,27.0,15.919038,0.0,1
5529,143.55588,149.0,267.0,31.0,15.6069,0.0,1
5530,1.104276,169.0,163.0,12.0,15.919038,0.0,2
5531,1.656414,148.0,2.0,32.0,12.01107024,0.0,3
5532,1.104276,148.0,234.0,32.0,14.04621,0.0,2
5533,143.55588,90.0,155.0,31.0,19.352556,0.0,1
5534,1.104276,100.0,163.0,32.0,15.919038,0.0,2
5535,143.55588,88.0,163.0,32.0,19.040418,0.0,1
5536,1.104276,176.0,90.0,4.0,13.734072,0.0,3
5537,1.104276,154.0,267.0,26.0,15.6069,0.0,2
5538,1.104276,209.0,209.0,31.0,14.04621,0.0,2
5539,1.104276,79.0,2.0,32.0,12.9849408,0.0,3
5540,43.066764,113.0,129.0,31.0,16.231176,0.0,2
5541,0.0,102.0,70.0,18.0,18.416142,0.0,3
5542,1.656414,148.0,2.0,32.0,12.01107024,0.0,3
5543,1.104276,96.0,2.0,32.0,15.4820448,0.0,2
5544,1.104276,110.0,80.0,10.0,13.734072,0.0,3
5545,2.208552,163.0,224.0,18.0,14.1086376,0.0,2
5546,1.104276,182.0,90.0,32.0,17.6670108,0.0,3
5547,143.55588,162.0,224.0,32.0,14.982624,0.0,1
5548,143.55588,180.0,249.0,32.0,16.7305968,0.0,1
5549,143.55588,41.0,146.0,32.0,13.6092168,0.0,1
5550,1.104276,165.0,187.0,15.0,14.982624,0.0,3
5551,1.104276,208.0,90.0,32.0,13.734072,0.0,3
5552,143.55588,167.0,163.0,13.0,15.919038,0.0,1
5553,1.104276,160.0,146.0,28.0,14.8577688,0.0,3
5554,1.104276,208.0,124.0,32.0,14.670486,0.0,3
5555,143.55588,148.0,90.0,32.0,15.919038,0.0,1
5556,0.0,120.0,90.0,0.0,15.919038,0.0,3
5557,1.104276,84.0,90.0,32.0,14.6080584,0.0,3
5558,2.84903208,131.0,146.0,31.0,13.9213548,0.0,3
5559,1.104276,208.0,90.0,32.0,13.421934,0.0,3
5560,0.0,126.0,187.0,32.0,16.7305968,0.0,2
5561,1.104276,178.0,220.0,32.0,15.4820448,0.0,2
5562,2.208552,147.0,220.0,29.0,14.8577688,0.0,2
5563,1.104276,160.0,90.0,20.0,15.6069,0.0,2
5564,1.34721672,98.0,187.0,22.0,12.173382,0.0,2
5565,99.38484,88.0,260.0,32.0,19.352556,0.0,1
5566,0.0,160.0,146.0,32.0,15.5444724,0.0,2
5567,1.104276,157.0,238.0,23.0,16.855452,0.0,2
5568,143.55588,88.0,70.0,32.0,19.976832,0.0,1
5569,62.943732,148.0,267.0,32.0,15.6069,0.0,1
5570,0.0,120.0,90.0,0.0,16.543314,0.0,3
5571,78.40359600000001,72.0,181.0,32.0,13.0473684,0.0,2
5572,1.104276,154.0,240.0,27.0,12.01107024,0.0,2
5573,143.55588,148.0,220.0,32.0,18.104004,0.0,1
5574,1.656414,120.0,47.0,0.0,17.479728,0.0,3
5575,1.104276,168.0,192.0,12.0,15.6069,0.0,2
5576,3.312828,97.0,2.0,31.0,15.4820448,0.0,2
5577,1.104276,88.0,163.0,32.0,19.352556,0.0,2
5578,1.104276,161.0,146.0,19.0,14.982624,0.0,2
5579,143.55588,78.0,220.0,32.0,13.9213548,0.0,1
5580,143.55588,88.0,263.0,32.0,17.479728,0.0,1
5581,1.104276,88.0,163.0,32.0,19.040418,0.0,2
5582,1.656414,88.0,181.0,32.0,19.352556,0.0,2
5583,143.55588,174.0,107.0,7.0,16.231176,0.0,1
5584,0.0,52.0,260.0,32.0,19.976832,0.0,2
5585,1.104276,166.0,20.0,14.0,15.6069,0.0,3
5586,1.104276,148.0,267.0,32.0,15.919038,0.0,2
5587,143.55588,16.0,113.0,31.0,13.734072,0.0,1
5588,1.104276,92.0,107.0,28.0,18.72828,0.0,2
5589,143.55588,215.0,187.0,14.0,14.04621,0.0,1
5590,143.55588,163.0,53.0,12.0,13.421934,0.0,1
5591,1.104276,88.0,242.0,32.0,15.919038,0.0,2
5592,18.3309816,208.0,47.0,26.0,12.48552,0.0,3
5593,1.656414,144.0,2.0,32.0,15.1699068,0.0,3
5594,0.0,179.0,153.0,31.0,15.4820448,0.0,2
5595,20.981244,88.0,263.0,32.0,19.352556,0.0,2
5596,0.0,174.0,187.0,32.0,13.9213548,0.0,2
5597,143.55588,93.0,187.0,30.0,16.1063208,0.0,1
5598,143.55588,160.0,187.0,32.0,11.861244,0.0,1
5599,143.55588,148.0,234.0,32.0,15.919038,0.0,1
5600,0.0,172.0,242.0,8.0,15.6069,0.0,2
5601,1.104276,163.0,192.0,17.0,15.6069,0.0,2
5602,2.208552,82.0,20.0,32.0,16.7305968,0.0,2
5603,65.15228400000001,148.0,72.0,32.0,12.01107024,0.0,3
5604,1.104276,169.0,20.0,11.0,15.919038,0.0,3
5605,1.104276,208.0,90.0,32.0,14.670486,0.0,3
5606,1.104276,88.0,163.0,32.0,18.104004,0.0,2
5607,1.104276,64.0,233.0,32.0,16.855452,0.0,2
5608,0.0,172.0,47.0,32.0,15.6069,0.0,3
5609,1.104276,88.0,43.0,32.0,19.352556,0.0,2
5610,0.0,46.0,146.0,14.0,14.358348,0.0,2
5611,65.15228400000001,89.0,155.0,31.0,19.976832,0.0,2
5612,1.104276,148.0,124.0,32.0,15.6069,0.0,2
5613,143.55588,96.0,237.0,24.0,19.352556,0.0,1
5614,1.104276,41.0,53.0,32.0,15.7941828,0.0,2
5615,1.104276,143.0,220.0,32.0,13.6092168,0.0,2
5616,2.208552,161.0,2.0,32.0,16.7305968,0.0,3
5617,1.104276,159.0,220.0,32.0,14.2959204,0.0,2
5618,29.815452,148.0,2.0,32.0,14.358348,0.0,3
5619,1.104276,179.0,220.0,32.0,16.4184588,0.0,2
5620,143.55588,89.0,234.0,32.0,19.352556,0.0,1
5621,7.729932,142.0,80.0,20.0,12.48552,0.0,3
5622,1.104276,238.0,47.0,32.0,13.9837824,0.0,3
5623,1.104276,88.0,187.0,32.0,18.104004,0.0,2
5624,0.0,173.0,187.0,7.0,14.358348,0.0,3
5625,20.981244,153.0,200.0,28.0,15.919038,0.0,2
5626,1.104276,165.0,153.0,15.0,15.6069,0.0,2
5627,1.104276,88.0,124.0,32.0,17.791866,0.0,2
5628,1.104276,238.0,47.0,32.0,13.9837824,0.0,3
5629,1.104276,88.0,90.0,32.0,19.352556,0.0,2
5630,0.0,115.0,242.0,6.0,19.352556,0.0,2
5631,0.0,174.0,43.0,6.0,14.358348,0.0,3
5632,143.55588,122.0,47.0,32.0,14.358348,0.0,1
5633,1.104276,88.0,90.0,32.0,19.352556,0.0,2
5634,143.55588,49.0,163.0,31.0,18.104004,0.0,1
5635,1.104276,180.0,146.0,31.0,16.1063208,0.0,2
5636,0.0,181.0,161.0,30.0,15.4820448,0.0,2
5637,0.0,81.0,122.0,27.0,17.479728,0.0,2
5638,1.104276,161.0,267.0,19.0,15.6069,0.0,2
5639,1.104276,156.0,90.0,24.0,15.6069,0.0,2
5640,24.294072,149.0,220.0,31.0,15.6069,0.0,2
5641,143.55588,149.0,152.0,31.0,14.358348,0.0,1
5642,0.0,153.0,187.0,27.0,15.919038,0.0,2
5643,143.55588,89.0,155.0,31.0,19.352556,0.0,1
5644,1.104276,73.0,20.0,31.0,16.231176,0.0,2
5645,0.0,161.0,187.0,19.0,13.734072,0.0,2
5646,143.55588,78.0,43.0,18.0,16.231176,0.0,1
5647,143.55588,106.0,234.0,26.0,15.919038,0.0,1
5648,143.55588,209.0,233.0,31.0,14.982624,0.0,1
5649,1.104276,92.0,146.0,31.0,17.3548728,0.0,2
5650,143.55588,89.0,20.0,31.0,19.040418,0.0,1
5651,1.104276,183.0,20.0,31.0,17.3548728,0.0,3
5652,1.104276,106.0,242.0,14.0,13.734072,0.0,2
5653,1.104276,89.0,2.0,31.0,12.01107024,0.0,3
5654,1.104276,149.0,43.0,31.0,17.479728,0.0,3
5655,1.104276,157.0,90.0,24.0,17.791866,0.0,2
5656,1.104276,100.0,130.0,20.0,18.72828,0.0,3
5657,1.104276,197.0,185.0,31.0,13.421934,0.0,3
5658,1.104276,159.0,129.0,21.0,14.982624,0.0,2
5659,143.55588,166.0,153.0,14.0,14.358348,0.0,1
5660,100.489116,158.0,181.0,22.0,15.919038,0.0,1
5661,0.0,184.0,187.0,29.0,16.7305968,0.0,2
5662,1.104276,190.0,47.0,26.0,13.421934,0.0,3
5663,1.104276,184.0,2.0,30.0,17.3548728,0.0,3
5664,143.55588,149.0,86.0,31.0,16.543314,0.0,1
5665,143.55588,170.0,48.0,11.0,16.231176,0.0,1
5666,0.0,145.0,187.0,31.0,14.2334928,0.0,2
5667,1.104276,89.0,220.0,31.0,16.543314,0.0,2
5668,2.208552,182.0,220.0,31.0,16.7305968,0.0,2
5669,1.104276,164.0,90.0,27.0,15.6069,0.0,3
5670,1.104276,135.0,90.0,31.0,15.4820448,0.0,3
5671,1.104276,93.0,53.0,14.0,13.421934,0.0,3
5672,143.55588,113.0,163.0,31.0,15.919038,0.0,1
5673,23.189796,153.0,129.0,27.0,16.231176,0.0,2
5674,13.3617396,151.0,129.0,29.0,15.919038,0.0,2
5675,1.104276,177.0,146.0,31.0,14.8577688,0.0,3
5676,0.0,84.0,187.0,30.0,14.5456308,0.0,2
5677,0.0,60.0,47.0,0.0,16.231176,0.0,3
5678,0.0,180.0,90.0,0.0,15.6069,0.0,3
5679,143.55588,88.0,129.0,32.0,19.664694,0.0,1
5680,143.55588,77.0,252.0,31.0,17.479728,0.0,1
5681,143.55588,149.0,163.0,31.0,15.919038,0.0,1
5682,1.104276,152.0,90.0,28.0,15.6069,0.0,3
5683,1.104276,213.0,90.0,27.0,13.734072,0.0,3
5684,143.55588,162.0,90.0,27.0,13.109796,0.0,1
5685,143.55588,137.0,121.0,31.0,15.6069,0.0,1
5686,1.104276,221.0,249.0,19.0,14.982624,0.0,2
5687,1.104276,154.0,90.0,26.0,15.919038,0.0,3
5688,1.104276,89.0,231.0,31.0,16.855452,0.0,2
5689,1.104276,180.0,166.0,31.0,16.1063208,0.0,2
5690,143.55588,177.0,220.0,31.0,14.5456308,0.0,1
5691,143.55588,149.0,263.0,31.0,14.358348,0.0,1
5692,143.55588,101.0,47.0,20.0,16.231176,0.0,1
5693,1.104276,120.0,71.0,1.0,13.734072,0.0,3
5694,1.104276,101.0,2.0,31.0,12.01107024,0.0,3
5695,143.55588,89.0,227.0,31.0,19.976832,0.0,1
5696,23.189796,209.0,268.0,31.0,13.734072,0.0,2
5697,143.55588,89.0,12.0,31.0,16.543314,0.0,1
5698,1.104276,149.0,2.0,31.0,12.01107024,0.0,3
5699,1.104276,89.0,43.0,30.0,13.734072,0.0,3
5700,2.208552,89.0,90.0,31.0,17.479728,0.0,2
5701,0.0,181.0,47.0,31.0,16.4184588,0.0,3
5702,1.104276,153.0,62.0,28.0,15.6069,0.0,3
5703,0.0,165.0,146.0,15.0,14.358348,0.0,3
5704,0.0,300.0,146.0,0.0,13.734072,0.0,3
5705,143.55588,160.0,79.0,21.0,15.919038,0.0,1
5706,1.104276,181.0,220.0,31.0,16.4184588,0.0,2
5707,143.55588,108.0,227.0,12.0,16.855452,0.0,1
5708,1.104276,97.0,2.0,31.0,17.0427348,0.0,2
5709,104.90622,149.0,219.0,31.0,16.231176,0.0,1
5710,45.275316,209.0,93.0,27.0,13.4843616,0.0,3
5711,1.104276,161.0,45.0,31.0,13.734072,0.0,3
5712,1.104276,164.0,43.0,30.0,16.7305968,0.0,3
5713,0.0,90.0,129.0,31.0,16.855452,0.0,2
5714,1.104276,172.0,53.0,29.0,13.2970788,0.0,3
5715,1.104276,171.0,90.0,9.0,14.982624,0.0,3
5716,0.0,180.0,146.0,0.0,14.358348,0.0,3
5717,0.0,141.0,146.0,7.0,14.358348,0.0,2
5718,1.104276,176.0,224.0,27.0,13.2970788,0.0,2
5719,1.104276,80.0,224.0,22.0,14.982624,0.0,2
5720,1.104276,149.0,220.0,31.0,14.04621,0.0,2
5721,1.104276,150.0,214.0,30.0,16.231176,0.0,2
5722,55.2138,88.0,20.0,32.0,13.734072,0.0,3
5723,143.55588,89.0,2.0,31.0,17.479728,0.0,1
5724,1.104276,94.0,146.0,31.0,13.6092168,0.0,2
5725,1.104276,152.0,90.0,28.0,16.855452,0.0,3
5726,143.55588,92.0,260.0,28.0,19.352556,0.0,1
5727,143.55588,89.0,190.0,31.0,16.855452,0.0,1
5728,143.55588,149.0,155.0,31.0,15.919038,0.0,1
5729,1.104276,89.0,90.0,31.0,16.543314,0.0,2
5730,1.104276,149.0,90.0,31.0,15.6069,0.0,3
5731,1.656414,150.0,43.0,31.0,13.421934,0.0,3
5732,1.104276,93.0,163.0,28.0,15.919038,0.0,2
5733,1.104276,89.0,163.0,31.0,15.6069,0.0,2
5734,143.55588,111.0,148.0,9.0,16.543314,0.0,1
5735,1.104276,149.0,2.0,31.0,14.358348,0.0,3
5736,1.08219048,61.0,242.0,31.0,19.352556,0.0,2
5737,143.55588,124.0,20.0,31.0,12.9849408,0.0,1
5738,0.0,214.0,113.0,27.0,13.421934,0.0,3
5739,1.104276,162.0,90.0,18.0,15.294762,0.0,3
5740,1.104276,149.0,90.0,31.0,15.6069,0.0,3
5741,1.104276,206.0,53.0,5.0,14.982624,0.0,3
5742,143.55588,124.0,187.0,31.0,13.9213548,0.0,1
5743,1.104276,180.0,163.0,0.0,15.6069,0.0,2
5744,1.104276,210.0,163.0,30.0,13.734072,0.0,3
5745,1.104276,153.0,43.0,27.0,17.479728,0.0,3
5746,1.104276,87.0,90.0,31.0,15.4820448,0.0,2
5747,1.104276,183.0,47.0,30.0,16.7305968,0.0,3
5748,1.104276,208.0,90.0,31.0,13.421934,0.0,3
5749,143.55588,159.0,155.0,22.0,15.919038,0.0,1
5750,1.104276,182.0,2.0,30.0,16.1063208,0.0,3
5751,1.104276,173.0,146.0,7.0,14.1086376,0.0,3
5752,1.104276,158.0,2.0,22.0,12.01107024,0.0,3
5753,1.104276,159.0,220.0,28.0,13.2970788,0.0,2
5754,1.104276,142.0,220.0,31.0,14.8577688,0.0,2
5755,1.104276,149.0,2.0,31.0,12.01107024,0.0,3
5756,0.0,115.0,252.0,29.0,17.479728,0.0,2
5757,1.104276,173.0,20.0,7.0,15.6069,0.0,3
5758,49.69242,89.0,263.0,31.0,17.791866,0.0,2
5759,85.029252,154.0,234.0,26.0,14.982624,0.0,1
5760,143.55588,181.0,22.0,31.0,16.4184588,0.0,1
5761,0.0,141.0,79.0,29.0,15.6069,0.0,3
5762,1.104276,177.0,220.0,31.0,14.8577688,0.0,2
5763,1.104276,149.0,2.0,31.0,12.01107024,0.0,3
5764,143.55588,89.0,237.0,31.0,19.976832,0.0,1
5765,143.55588,141.0,190.0,27.0,13.734072,0.0,1
5766,143.55588,89.0,47.0,31.0,18.416142,0.0,1
5767,1.656414,111.0,66.0,9.0,16.543314,0.0,3
5768,1.104276,182.0,2.0,31.0,16.7305968,0.0,3
5769,143.55588,101.0,233.0,20.0,17.16759,0.0,1
5770,143.55588,149.0,124.0,31.0,15.6069,0.0,1
5771,38.64966,95.0,263.0,25.0,19.352556,0.0,2
5772,0.0,97.0,158.0,31.0,16.1063208,0.0,2
5773,143.55588,149.0,148.0,31.0,12.01107024,0.0,1
5774,143.55588,93.0,47.0,28.0,17.16759,0.0,1
5775,143.55588,149.0,120.0,31.0,15.6069,0.0,1
5776,0.0,161.0,187.0,31.0,14.6080584,0.0,2
5777,1.104276,177.0,220.0,31.0,14.8577688,0.0,2
5778,1.104276,89.0,2.0,31.0,16.231176,0.0,2
5779,2.208552,94.0,146.0,14.0,14.670486,0.0,2
5780,0.0,184.0,153.0,29.0,17.0427348,0.0,2
5781,1.104276,128.0,2.0,31.0,16.4184588,0.0,3
5782,143.55588,132.0,256.0,28.0,17.791866,0.0,1
5783,143.55588,89.0,233.0,31.0,19.664694,0.0,1
5784,1.104276,130.0,90.0,31.0,12.7352304,0.0,3
5785,0.0,89.0,226.0,31.0,19.976832,0.0,2
5786,1.104276,165.0,224.0,15.0,13.734072,0.0,2
5787,1.104276,185.0,90.0,30.0,17.6670108,0.0,3
5788,0.0,90.0,43.0,30.0,19.976832,0.0,2
5789,0.0,94.0,107.0,26.0,19.976832,0.0,3
5790,129.200292,90.0,220.0,30.0,17.479728,0.0,1
5791,143.55588,152.0,186.0,28.0,18.104004,0.0,1
5792,0.0,151.0,120.0,29.0,15.6069,0.0,2
5793,0.0,170.0,260.0,10.0,15.6069,0.0,2
5794,0.0,100.0,163.0,20.0,16.543314,0.0,2
5795,1.104276,16.0,225.0,28.0,15.919038,0.0,2
5796,0.0,100.0,113.0,21.0,19.664694,0.0,3
5797,143.55588,168.0,90.0,12.0,15.6069,0.0,1
5798,44.17104,138.0,146.0,28.0,14.2334928,0.0,1
5799,143.55588,105.0,263.0,15.0,19.352556,0.0,1
5800,0.0,210.0,267.0,30.0,13.421934,0.0,2
5801,0.0,150.0,242.0,30.0,15.919038,0.0,2
5802,0.0,183.0,153.0,30.0,16.4184588,0.0,2
5803,0.0,183.0,153.0,30.0,15.4820448,0.0,2
5804,0.0,178.0,158.0,29.0,13.6092168,0.0,3
5805,1.104276,89.0,187.0,31.0,16.543314,0.0,2
5806,1.104276,158.0,53.0,25.0,16.4184588,0.0,3
5807,1.104276,187.0,2.0,28.0,16.7305968,0.0,3
5808,1.104276,16.0,20.0,10.0,16.231176,0.0,3
5809,1.104276,152.0,220.0,22.0,13.109796,0.0,2
5810,95.65238712000001,185.0,158.0,29.0,16.4184588,0.0,1
5811,1.104276,182.0,220.0,31.0,16.7305968,0.0,2
5812,1.104276,109.0,252.0,11.0,14.04621,0.0,2
5813,143.55588,90.0,20.0,30.0,16.855452,0.0,1
5814,0.0,126.0,249.0,30.0,12.01107024,0.0,2
5815,1.104276,77.0,220.0,31.0,14.670486,0.0,2
5816,143.55588,90.0,155.0,30.0,19.352556,0.0,1
5817,1.104276,155.0,178.0,25.0,15.919038,0.0,2
5818,1.104276,111.0,20.0,9.0,18.416142,0.0,3
5819,0.0,30.0,53.0,30.0,14.2334928,0.0,3
5820,143.55588,165.0,237.0,15.0,16.855452,0.0,1
5821,17.668416,91.0,129.0,29.0,19.352556,0.0,2
5822,0.0,164.0,153.0,24.0,14.2334928,0.0,3
5823,1.104276,133.0,249.0,23.0,12.01107024,0.0,2
