,BALANCE_EXCESS,BALANCE_TENURE,CITY,COMPLETED_TENURE,CURRENT_INTEREST_RATE,FORECLOSURE,sil_width,Clus_kmeans
5059,7.729932,146.0,192.0,34.0,12.01107024,0.0,0.11306687630638176,0
5060,0.0,157.0,153.0,23.0,15.6069,0.0,-0.13676661469904947,2
5061,1.104276,176.0,53.0,34.0,16.2936036,0.0,-0.03455418556126932,2
5062,143.55588,162.0,178.0,18.0,15.919038,0.0,0.35422624671746566,1
5063,143.55588,92.0,124.0,28.0,19.040418,0.0,0.044513110501994926,1
5064,0.0,158.0,187.0,23.0,14.982624,0.0,0.2530563433826198,0
5065,0.9938484000000001,146.0,2.0,34.0,11.07465624,0.0,0.21770666109299874,3
5066,28.711176,154.0,90.0,34.0,17.6670108,0.0,0.20992071655268923,2
5067,143.55588,174.0,220.0,34.0,15.4820448,0.0,0.21229861678510972,1
5068,1.104276,172.0,220.0,8.0,14.670486,0.0,0.4410180721740761,0
5069,143.55588,146.0,2.0,34.0,12.01107024,0.0,0.088739298416783,1
5070,1.104276,16.0,263.0,24.0,16.543314,0.0,0.17410495297528306,2
5071,143.55588,129.0,220.0,27.0,12.797658,0.0,0.20241151240497962,1
5072,143.55588,238.0,146.0,2.0,13.734072,0.0,0.25031304031398377,1
5073,143.55588,85.0,148.0,35.0,11.07465624,0.0,0.08526642311114373,1
5074,5.521380000000001,146.0,2.0,34.0,13.734072,0.0,0.1615740501239416,3
5075,1.104276,150.0,190.0,30.0,16.231176,0.0,0.06454811748775383,2
5076,1.104276,86.0,47.0,34.0,19.664694,0.0,0.2727756632257155,2
5077,5.521380000000001,86.0,187.0,34.0,16.543314,0.0,0.32486294228023976,2
5078,1.104276,122.0,148.0,34.0,12.01107024,0.0,0.027545263660077604,2
5079,1.104276,147.0,70.0,33.0,16.231176,0.0,0.09373078783657042,2
5080,1.104276,157.0,146.0,34.0,14.5456308,0.0,0.07980125937058405,2
5081,85.029252,88.0,163.0,32.0,17.791866,0.0,0.22692126202913557,2
5082,1.104276,89.0,107.0,31.0,19.976832,0.0,0.31620966324156713,2
5083,143.55588,150.0,113.0,30.0,15.919038,0.0,0.23842957825331546,1
5084,1.104276,178.0,146.0,34.0,17.3548728,0.0,0.1691792729880571,2
5085,1.104276,108.0,80.0,34.0,16.4184588,0.0,0.25601544814010285,2
5086,1.104276,146.0,2.0,34.0,12.01107024,0.0,0.20884514999841391,3
5087,1.104276,86.0,263.0,34.0,19.040418,0.0,0.2469810950810542,2
5088,1.104276,86.0,90.0,34.0,15.919038,0.0,0.2912490703500332,2
5089,0.0,99.0,263.0,21.0,19.040418,0.0,0.08995609553471487,2
5090,1.104276,227.0,148.0,13.0,13.421934,0.0,0.23155404266626992,0
5091,1.104276,86.0,249.0,34.0,16.855452,0.0,0.2333360687714594,2
5092,1.104276,86.0,148.0,34.0,19.352556,0.0,0.377468455530598,2
5093,143.55588,175.0,2.0,34.0,15.4820448,0.0,0.14397321253773757,1
5094,2.208552,75.0,2.0,34.0,17.791866,0.0,0.19599453464624728,2
5095,1.104276,148.0,47.0,32.0,16.231176,0.0,0.00832185434513581,2
5096,143.55588,206.0,2.0,34.0,14.982624,0.0,0.12542033692637297,1
5097,1.104276,146.0,90.0,34.0,15.6069,0.0,0.12946658660594018,2
5098,1.104276,146.0,220.0,34.0,14.982624,0.0,0.0254142346051615,2
5099,143.55588,98.0,249.0,34.0,14.04621,0.0,0.08470935755352679,1
5100,143.55588,91.0,124.0,29.0,15.919038,0.0,0.11128469145955174,1
5101,1.104276,86.0,124.0,34.0,15.919038,0.0,0.34023236694877235,2
5102,1.104276,27.0,53.0,34.0,13.9213548,0.0,0.2023667384450674,2
5103,1.104276,155.0,90.0,25.0,15.6069,0.0,-0.13662755241721436,2
5104,1.104276,72.0,124.0,16.0,15.6069,0.0,0.07025890319464907,2
5105,0.0,32.0,187.0,29.0,18.6034248,0.0,0.325279153453342,2
5106,1.104276,180.0,187.0,0.0,15.6069,0.0,0.31573854333065704,0
5107,1.104276,95.0,47.0,25.0,19.352556,0.0,0.16542906027351925,2
5108,1.104276,86.0,107.0,34.0,19.976832,0.0,0.34070551518516656,2
5109,0.0,251.0,124.0,34.0,13.6092168,0.0,0.030414891525447147,0
5110,0.0,109.0,90.0,34.0,17.6670108,0.0,0.30379566424214327,2
5111,1.104276,185.0,90.0,34.0,11.861244,0.0,0.10815047716224176,3
5112,1.104276,86.0,181.0,34.0,15.6069,0.0,0.2967411720878538,2
5113,0.0,240.0,20.0,0.0,13.734072,0.0,0.3668373161682335,3
5114,143.55588,179.0,20.0,33.0,17.6670108,0.0,0.1508116854461595,1
5115,1.104276,94.0,20.0,26.0,14.982624,0.0,-0.060796729382751234,2
5116,5.521380000000001,86.0,113.0,34.0,19.352556,0.0,0.3576616908539569,2
5117,143.55588,122.0,190.0,26.0,16.231176,0.0,0.2227313760393301,1
5118,143.55588,59.0,238.0,25.0,19.976832,0.0,-0.0034522825181341546,2
5119,143.55588,194.0,129.0,34.0,14.04621,0.0,0.2725413135061573,1
5120,0.0,215.0,181.0,13.0,13.421934,0.0,0.3871847222897709,0
5121,0.0,206.0,187.0,30.0,13.6716444,0.0,0.2679093626981951,0
5122,143.55588,174.0,2.0,34.0,15.4820448,0.0,0.1442522947804357,1
5123,143.55588,175.0,187.0,34.0,16.1063208,0.0,0.21322891923696138,1
5124,1.104276,150.0,43.0,30.0,17.479728,0.0,0.02669255266358539,2
5125,1.104276,177.0,43.0,34.0,16.7305968,0.0,-0.03139754056609718,2
5126,14.355588,87.0,148.0,33.0,16.543314,0.0,0.36185683130816926,2
5127,0.0,86.0,148.0,34.0,16.855452,0.0,0.3730436037778438,2
5128,1.104276,86.0,263.0,34.0,16.543314,0.0,0.20020063328465698,2
5129,143.55588,95.0,187.0,33.0,16.7305968,0.0,0.04651848510041693,1
5130,1.104276,165.0,192.0,15.0,15.6069,0.0,0.3314532923480635,0
5131,1.104276,162.0,2.0,18.0,14.358348,0.0,0.43795269627917616,3
5132,1.104276,86.0,267.0,34.0,16.543314,0.0,0.1935395120969047,2
5133,0.0,86.0,163.0,34.0,15.6069,0.0,0.31881563588956735,2
5134,0.0,180.0,224.0,0.0,14.358348,0.0,0.4269218520511927,0
5135,1.104276,146.0,146.0,30.0,12.9849408,0.0,-0.08684920238819958,2
5136,143.55588,168.0,234.0,12.0,15.919038,0.0,0.2729413196407879,1
5137,2.208552,165.0,220.0,34.0,12.1109544,0.0,0.19820055877134876,0
5138,1.104276,117.0,267.0,15.0,14.04621,0.0,0.3100049424968642,0
5139,3.312828,37.0,43.0,11.0,17.479728,0.0,0.022905812792893866,2
5140,1.104276,146.0,220.0,34.0,16.231176,0.0,0.10995965421575955,2
5141,1.104276,206.0,90.0,34.0,13.734072,0.0,0.12626412717415275,3
5142,113.4091452,167.0,70.0,13.0,17.479728,0.0,0.18806744794705896,1
5143,143.55588,86.0,113.0,34.0,19.352556,0.0,0.047962541911749396,2
5144,1.104276,116.0,249.0,28.0,13.734072,0.0,-0.10855734030550968,2
5145,1.104276,107.0,43.0,13.0,19.976832,0.0,-0.01328919702278887,2
5146,1.104276,206.0,90.0,34.0,13.421934,0.0,0.1229810911814782,3
5147,15.459864,128.0,43.0,16.0,14.982624,0.0,0.3362387553489684,3
5148,1.104276,112.0,234.0,32.0,15.6069,0.0,0.12370417077522287,2
5149,1.104276,157.0,90.0,34.0,14.6080584,0.0,0.01810000509507392,2
5150,2.208552,177.0,146.0,34.0,16.7305968,0.0,0.14499412790924202,2
5151,1.2147036,137.0,2.0,34.0,14.2334928,0.0,0.11549903223236338,3
5152,0.0,118.0,20.0,14.0,13.734072,0.0,0.37023861288428644,3
5153,143.55588,206.0,43.0,34.0,15.294762,0.0,0.1930144668502382,1
5154,1.104276,206.0,48.0,34.0,15.294762,0.0,0.19182689377495094,3
5155,143.55588,123.0,124.0,34.0,13.734072,0.0,0.15494312708264238,1
5156,36.441108,212.0,267.0,29.0,13.734072,0.0,0.3286903072719238,0
5157,143.55588,146.0,90.0,34.0,14.04621,0.0,0.19287978791606092,1
5158,3.312828,157.0,2.0,34.0,14.6080584,0.0,0.15758349914348282,3
5159,143.55588,133.0,153.0,34.0,14.9201964,0.0,0.16331555158342914,1
5160,1.104276,163.0,192.0,17.0,14.04621,0.0,0.3577800233258785,0
5161,3.312828,174.0,2.0,34.0,15.4820448,0.0,0.16142760080962082,3
5162,1.104276,103.0,181.0,17.0,19.352556,0.0,0.1372269442206649,2
5163,1.104276,182.0,90.0,34.0,13.734072,0.0,0.12810433133269983,3
5164,1.104276,109.0,124.0,12.0,17.791866,0.0,-0.00016762965147409302,2
5165,1.104276,149.0,124.0,31.0,15.6069,0.0,0.13797140094152957,2
5166,0.0,166.0,90.0,14.0,14.982624,0.0,0.23320865809546928,3
5167,1.104276,89.0,22.0,31.0,17.791866,0.0,0.17759997298725252,2
5168,1.104276,155.0,20.0,34.0,12.1109544,0.0,0.21454022313485088,3
5169,1.104276,126.0,146.0,32.0,16.7305968,0.0,0.2837212100399646,2
5170,143.55588,173.0,2.0,7.0,14.358348,0.0,0.142911237391046,1
5171,143.55588,168.0,2.0,12.0,14.358348,0.0,0.15119913830437595,1
5172,1.104276,206.0,190.0,34.0,14.04621,0.0,0.21207264956146799,0
5173,1.74475608,73.0,155.0,32.0,16.855452,0.0,0.35818234480700223,2
5174,1.104276,171.0,20.0,34.0,14.5456308,0.0,0.18043921981990294,3
5175,143.55588,178.0,187.0,32.0,16.1063208,0.0,0.24640230245975497,1
5176,143.55588,182.0,155.0,34.0,13.734072,0.0,0.2610086162171263,1
5177,30.919728,157.0,187.0,34.0,14.9201964,0.0,0.05359067387180617,2
5178,3.312828,178.0,187.0,33.0,15.7941828,0.0,-0.01585499813626976,2
5179,1.104276,136.0,43.0,33.0,13.734072,0.0,-0.09275507369076573,2
5180,1.104276,208.0,252.0,32.0,13.734072,0.0,0.3012154245939273,0
5181,143.55588,95.0,267.0,26.0,15.919038,0.0,0.1340746478024525,1
5182,17.668416,86.0,129.0,34.0,19.664694,0.0,0.36934316171665427,2
5183,143.55588,79.0,90.0,29.0,13.734072,0.0,0.11336453895008296,1
5184,1.104276,147.0,267.0,33.0,18.104004,0.0,0.09911955969554313,2
5185,1.104276,147.0,90.0,33.0,14.04621,0.0,-0.006080994567865633,2
5186,143.55588,99.0,190.0,21.0,16.543314,0.0,0.2185739136698194,1
5187,1.104276,147.0,2.0,33.0,12.01107024,0.0,0.22732507787761874,3
5188,143.55588,233.0,103.0,7.0,13.734072,0.0,0.28277526464345115,1
5189,0.0,149.0,70.0,31.0,17.16759,0.0,0.09699264028819736,2
5190,0.0,195.0,70.0,33.0,15.6069,0.0,0.13007757367430617,3
5191,1.104276,146.0,2.0,34.0,15.919038,0.0,-0.054637104108937184,2
5192,0.0,147.0,226.0,33.0,16.855452,0.0,0.11149101373566735,2
5193,143.55588,176.0,53.0,33.0,15.4820448,0.0,0.21978590762533112,1
5194,1.104276,178.0,237.0,2.0,15.294762,0.0,0.42536050474215875,0
5195,1.104276,87.0,90.0,33.0,17.16759,0.0,0.31444044136089017,2
5196,1.104276,147.0,220.0,33.0,14.982624,0.0,-0.002649734069946703,2
5197,143.55588,142.0,70.0,27.0,14.982624,0.0,0.263855864797568,1
5198,143.55588,181.0,20.0,22.0,11.236968,0.0,0.1013577709515874,1
5199,20.981244,155.0,192.0,25.0,14.982624,0.0,0.18112609328899437,0
5200,143.55588,150.0,48.0,30.0,15.919038,0.0,0.20791132115059907,1
5201,143.55588,20.0,181.0,18.0,19.040418,0.0,-0.017746910523443092,2
5202,1.104276,87.0,45.0,33.0,18.104004,0.0,0.25321564605469526,2
5203,3.06988728,90.0,220.0,31.0,16.855452,0.0,0.2421111105196458,2
5204,143.55588,110.0,90.0,10.0,15.294762,0.0,0.30029464859197413,1
5205,1.104276,176.0,90.0,4.0,14.04621,0.0,0.22114278973394327,3
5206,143.55588,91.0,163.0,29.0,19.040418,0.0,-0.03347541995810902,2
5207,0.0,178.0,187.0,34.0,17.3548728,0.0,0.10797421078610742,2
5208,143.55588,171.0,20.0,33.0,13.9213548,0.0,0.1530481924439693,1
5209,1.104276,159.0,90.0,21.0,16.231176,0.0,0.1988028699289822,3
5210,143.55588,78.0,47.0,30.0,17.479728,0.0,-0.0170633290508621,2
5211,72.882216,87.0,129.0,33.0,16.231176,0.0,0.27684311239803644,2
5212,1.104276,147.0,132.0,33.0,15.294762,0.0,0.1761977731706783,2
5213,143.55588,95.0,72.0,33.0,15.4820448,0.0,0.06444733336990206,1
5214,1.104276,207.0,2.0,33.0,13.421934,0.0,0.31591167005769455,3
5215,1.104276,149.0,153.0,25.0,14.358348,0.0,-0.14743990059963513,2
5216,0.0,87.0,47.0,33.0,19.352556,0.0,0.2635180512777719,2
5217,143.55588,88.0,237.0,33.0,19.352556,0.0,0.019938813855047425,2
5218,1.104276,117.0,220.0,33.0,11.861244,0.0,-0.07673102888311116,2
5219,3.312828,148.0,220.0,33.0,11.861244,0.0,0.17343074133192002,0
5220,7.729932,87.0,242.0,33.0,17.16759,0.0,0.24497333432535331,2
5221,1.104276,159.0,249.0,21.0,14.982624,0.0,0.3341289102538967,0
5222,3.312828,180.0,220.0,0.0,14.982624,0.0,0.4079465175455954,0
5223,1.104276,140.0,90.0,28.0,16.231176,0.0,0.05743500584867794,2
5224,143.55588,95.0,220.0,33.0,16.1063208,0.0,0.05972968631422834,1
5225,32.024004,100.0,70.0,32.0,15.6069,0.0,0.1984842857773021,2
5226,5.521380000000001,147.0,62.0,33.0,15.6069,0.0,0.034939321067382574,2
5227,143.55588,147.0,192.0,33.0,12.01107024,0.0,0.19339607271927134,1
5228,3.312828,106.0,22.0,27.0,12.01107024,0.0,0.19362115955174689,3
5229,1.104276,128.0,22.0,33.0,13.109796,0.0,0.12783458946555115,3
5230,1.104276,172.0,43.0,8.0,14.670486,0.0,0.4166127561284037,3
5231,1.104276,95.0,263.0,25.0,19.040418,0.0,0.1472951591805118,2
5232,1.104276,156.0,2.0,24.0,11.99858472,0.0,0.3546607148745129,3
5233,143.55588,57.0,129.0,27.0,16.231176,0.0,0.046653348389604964,1
5234,1.104276,150.0,233.0,30.0,15.6069,0.0,-0.0617731705278494,2
5235,143.55588,52.0,190.0,32.0,16.855452,0.0,0.032907527092028946,2
5236,143.55588,170.0,226.0,10.0,18.104004,0.0,0.2784875492771167,1
5237,1.104276,163.0,146.0,17.0,14.670486,0.0,0.14634699671985357,0
5238,143.55588,147.0,155.0,33.0,15.919038,0.0,0.1893768226912368,1
5239,143.55588,89.0,225.0,32.0,17.791866,0.0,-0.022641508656215188,2
5240,0.0,76.0,146.0,33.0,17.9791488,0.0,0.3842691886708222,2
5241,143.55588,88.0,240.0,32.0,19.352556,0.0,0.009263832613889343,2
5242,20.981244,87.0,70.0,33.0,19.352556,0.0,0.304516182934456,2
5243,143.55588,147.0,70.0,32.0,15.294762,0.0,0.1988876160668139,1
5244,143.55588,148.0,20.0,32.0,16.231176,0.0,0.15300763734407802,1
5245,1.104276,123.0,146.0,33.0,12.9849408,0.0,0.0734935140115631,2
5246,143.55588,156.0,2.0,24.0,13.734072,0.0,0.13633730668224028,1
5247,81.78268056,146.0,2.0,33.0,12.01107024,0.0,0.15227631539500758,3
5248,143.55588,163.0,22.0,17.0,14.982624,0.0,0.20708034544752074,1
5249,0.0,158.0,187.0,23.0,14.04621,0.0,0.29316539296665106,0
5250,0.0,60.0,187.0,0.0,17.479728,0.0,-0.07330097724781255,2
5251,3.312828,147.0,2.0,33.0,11.549106,0.0,0.230947072795582,3
5252,0.0,89.0,129.0,32.0,19.664694,0.0,0.34705563228231573,2
5253,1.104276,77.0,47.0,34.0,16.855452,0.0,0.25498300104797256,2
5254,143.55588,158.0,220.0,30.0,15.4820448,0.0,0.2431746457326886,1
5255,143.55588,63.0,47.0,33.0,17.791866,0.0,0.05024912675754263,2
5256,1.104276,116.0,90.0,34.0,12.1109544,0.0,0.00769765014288577,2
5257,143.55588,147.0,187.0,33.0,15.919038,0.0,0.18491843480183878,1
5258,1.104276,120.0,220.0,33.0,11.861244,0.0,-0.08635245137143628,2
5259,143.55588,102.0,155.0,18.0,19.664694,0.0,0.16127512774406763,1
5260,1.104276,221.0,113.0,19.0,14.982624,0.0,0.046571375675910645,3
5261,1.104276,147.0,2.0,33.0,12.01107024,0.0,0.22732507787761874,3
5262,5.521380000000001,149.0,43.0,31.0,17.479728,0.0,0.05452653189279214,2
5263,45.98205264,151.0,139.0,29.0,15.6069,0.0,0.10811583252321964,2
5264,143.55588,147.0,47.0,33.0,16.231176,0.0,0.1529014406318249,1
5265,1.104276,150.0,249.0,30.0,14.358348,0.0,0.16023156430649654,0
5266,140.37556512,87.0,235.0,33.0,19.352556,0.0,0.031312598396353135,2
5267,1.104276,86.0,47.0,34.0,19.352556,0.0,0.27379604900725446,2
5268,143.55588,159.0,111.0,33.0,13.734072,0.0,0.2389335469452799,1
5269,143.55588,187.0,267.0,17.0,13.421934,0.0,0.153549943453494,1
5270,0.0,157.0,20.0,23.0,15.919038,0.0,0.2947262865104436,3
5271,1.104276,147.0,2.0,33.0,12.01107024,0.0,0.22732507787761874,3
5272,143.55588,178.0,220.0,33.0,16.4184588,0.0,0.2116300793860229,1
5273,143.55588,87.0,226.0,33.0,17.479728,0.0,-0.012910218866256686,2
5274,36.04356864,147.0,228.0,33.0,15.6069,0.0,0.05169978629404294,2
5275,29.815452,87.0,47.0,33.0,16.855452,0.0,0.24022972026261197,2
5276,0.0,123.0,43.0,33.0,13.421934,0.0,-0.06326330217410873,2
5277,1.104276,94.0,90.0,34.0,17.6670108,0.0,0.3250077676095158,2
5278,143.55588,146.0,18.0,21.0,12.173382,0.0,0.12750637304234347,1
5279,143.55588,177.0,153.0,33.0,15.7941828,0.0,0.24403154571528315,1
5280,1.104276,124.0,20.0,8.0,14.982624,0.0,0.3839378755802023,3
5281,1.104276,229.0,146.0,11.0,13.109796,0.0,0.22466401691018778,0
5282,9.938484,147.0,2.0,33.0,12.01107024,0.0,0.2235388658290504,3
5283,143.55588,140.0,53.0,32.0,14.2334928,0.0,0.1916620978119967,1
5284,1.104276,207.0,47.0,33.0,15.294762,0.0,0.2159993889540614,3
5285,143.55588,180.0,2.0,0.0,12.01107024,0.0,0.07142190895696461,1
5286,0.0,32.0,187.0,29.0,14.8577688,0.0,0.2489920474122574,2
5287,143.55588,207.0,235.0,33.0,14.04621,0.0,0.17791793898093533,1
5288,18.772692,87.0,226.0,33.0,19.976832,0.0,0.2933422249175156,2
5289,143.55588,152.0,48.0,28.0,14.670486,0.0,0.2302945362879148,1
5290,0.0,174.0,158.0,33.0,13.9213548,0.0,-0.09112173155390478,2
5291,1.104276,207.0,235.0,33.0,14.982624,0.0,0.22448672618302962,0
5292,143.55588,128.0,220.0,33.0,13.6092168,0.0,0.16893116863759397,1
5293,1.104276,178.0,146.0,33.0,16.7305968,0.0,0.12170761304115787,2
5294,143.55588,89.0,234.0,31.0,14.04621,0.0,0.10446509350327053,1
5295,143.55588,20.0,228.0,33.0,15.6069,0.0,0.06120060494302817,2
5296,1.104276,87.0,187.0,33.0,19.040418,0.0,0.33833522329164045,2
5297,1.104276,150.0,113.0,31.0,15.919038,0.0,0.12763824302531296,2
5298,143.55588,147.0,148.0,33.0,12.4230924,0.0,0.2214035246303644,1
5299,143.55588,195.0,148.0,33.0,13.734072,0.0,0.2696367033947361,1
5300,1.104276,139.0,90.0,18.0,14.358348,0.0,0.20638875205864257,3
5301,143.55588,133.0,113.0,11.0,15.6069,0.0,0.35983455814666354,1
5302,1.104276,90.0,90.0,33.0,15.7941828,0.0,0.26811821732531876,2
5303,143.55588,86.0,62.0,34.0,19.976832,0.0,0.056896540089731,2
5304,143.55588,140.0,220.0,33.0,14.5456308,0.0,0.18373168421995625,1
5305,0.0,150.0,163.0,30.0,14.982624,0.0,0.014560593989345673,2
5306,0.0,87.0,47.0,33.0,19.976832,0.0,0.2615436294250715,2
5307,1.104276,207.0,263.0,33.0,13.734072,0.0,0.28174965109413563,0
5308,1.104276,207.0,90.0,33.0,15.294762,0.0,0.13708991704612863,3
5309,143.55588,146.0,2.0,33.0,12.01107024,0.0,0.08971160595450939,1
5310,143.55588,276.0,90.0,30.0,12.4230924,0.0,0.15782668777016798,1
5311,143.55588,87.0,190.0,33.0,13.734072,0.0,0.08655128151628828,1
5312,0.0,146.0,43.0,17.0,13.109796,0.0,0.35759363006857864,3
5313,1.104276,178.0,2.0,33.0,12.1109544,0.0,0.28932746110190843,3
5314,1.104276,176.0,146.0,33.0,16.1063208,0.0,0.09092467489631614,2
5315,143.55588,207.0,267.0,33.0,13.734072,0.0,0.13205797807041578,1
5316,143.55588,132.0,220.0,29.0,14.5456308,0.0,0.22067269037931062,1
5317,1.104276,113.0,90.0,7.0,18.104004,0.0,0.13952035188182701,3
5318,1.104276,166.0,43.0,15.0,14.670486,0.0,0.4053093091921265,3
5319,1.104276,173.0,113.0,8.0,15.919038,0.0,0.08978981423814034,3
5320,143.55588,27.0,260.0,33.0,19.352556,0.0,0.08710961707673501,2
5321,19.876968,155.0,54.0,26.0,13.421934,0.0,0.28805444492089627,3
5322,59.9621868,87.0,129.0,33.0,14.04621,0.0,0.24886966901294647,2
5323,1.104276,158.0,90.0,33.0,11.236968,0.0,0.10442338782959944,3
5324,143.55588,98.0,226.0,22.0,18.104004,0.0,0.1510375328976846,1
5325,34.232556,162.0,90.0,18.0,15.919038,0.0,0.1970307654834989,3
5326,139.138776,77.0,124.0,19.0,13.734072,0.0,0.21292605653786312,1
5327,143.55588,80.0,71.0,33.0,12.9849408,0.0,0.07347672724674222,1
5328,1.104276,106.0,187.0,14.0,16.543314,0.0,-0.08821870495981009,2
5329,1.104276,90.0,124.0,33.0,12.4230924,0.0,0.13665581261420423,2
5330,143.55588,157.0,124.0,23.0,13.734072,0.0,0.33885617322907385,1
5331,0.0,87.0,163.0,33.0,16.543314,0.0,0.33999324747340676,2
5332,1.104276,172.0,224.0,33.0,13.9213548,0.0,0.174486845225648,0
5333,143.55588,88.0,234.0,32.0,17.479728,0.0,-0.02738773517064139,2
5334,1.104276,147.0,220.0,33.0,15.6069,0.0,0.04421731633047088,2
5335,143.55588,154.0,53.0,25.0,11.861244,0.0,0.17113930031578575,1
5336,143.55588,153.0,220.0,28.0,11.1745404,0.0,0.1459119735595749,1
5337,91.654908,51.0,47.0,33.0,16.855452,0.0,0.2206080059779587,2
5338,56.318076,157.0,146.0,23.0,14.358348,0.0,-0.15338435520493923,2
5339,143.55588,177.0,249.0,33.0,16.231176,0.0,0.19895376503690548,1
5340,1.104276,54.0,220.0,33.0,12.48552,0.0,0.11925323514793149,2
5341,0.0,130.0,187.0,25.0,12.48552,0.0,0.21672353138029843,0
5342,1.12636152,213.0,20.0,30.0,12.4230924,0.0,0.30274856216759705,3
5343,1.104276,115.0,220.0,33.0,11.861244,0.0,-0.07033888292695105,2
5344,1.104276,48.0,181.0,6.0,19.352556,0.0,0.09289994480549503,2
5345,1.104276,172.0,146.0,8.0,14.2334928,0.0,0.18515500455988207,0
5346,1.104276,106.0,263.0,14.0,17.479728,0.0,0.10483488412332431,0
5347,23.189796,27.0,267.0,15.0,16.543314,0.0,0.07283986251899421,2
5348,80.14835208,105.0,192.0,15.0,16.855452,0.0,0.04558261463391258,1
5349,1.104276,92.0,90.0,33.0,16.7305968,0.0,0.29821381277291853,2
5350,143.55588,128.0,220.0,33.0,13.6092168,0.0,0.16893116863759397,1
5351,1.104276,87.0,22.0,33.0,16.855452,0.0,0.17965369705477316,2
5352,143.55588,147.0,163.0,33.0,15.6069,0.0,0.1957795438712891,1
5353,1.104276,224.0,90.0,16.0,14.670486,0.0,0.18950999388110984,3
5354,1.104276,147.0,2.0,33.0,12.01107024,0.0,0.22732507787761874,3
5355,143.55588,112.0,233.0,8.0,16.855452,0.0,0.2594099131730327,1
5356,3.312828,152.0,265.0,16.0,14.04621,0.0,0.4132972250178754,0
5357,143.55588,132.0,220.0,29.0,14.5456308,0.0,0.22067269037931062,1
5358,1.104276,110.0,90.0,33.0,17.6670108,0.0,0.29125391810390805,2
5359,1.656414,147.0,242.0,33.0,15.919038,0.0,0.027777292797455968,2
5360,12.147036,149.0,2.0,33.0,13.9213548,0.0,0.17854229940053057,3
5361,143.55588,151.0,47.0,29.0,14.358348,0.0,0.21944646388059305,1
5362,1.104276,111.0,90.0,33.0,13.421934,0.0,0.08290788843035465,2
5363,2.208552,87.0,232.0,33.0,19.664694,0.0,0.2821196305901486,2
5364,0.0,151.0,187.0,29.0,15.919038,0.0,0.014451849660161156,2
5365,0.0,88.0,187.0,32.0,16.543314,0.0,0.29679112043627426,2
5366,143.55588,162.0,124.0,18.0,15.6069,0.0,0.38873652273535825,1
5367,143.55588,114.0,132.0,18.0,15.6069,0.0,0.3178466716824153,1
5368,0.0,178.0,187.0,33.0,16.4184588,0.0,0.030359391198590917,2
5369,143.55588,141.0,2.0,33.0,15.7941828,0.0,0.12698513766725442,1
5370,1.104276,146.0,20.0,10.0,15.294762,0.0,0.41735115854467986,3
5371,143.55588,92.0,187.0,19.0,13.421934,0.0,0.2479825143146227,1
5372,2.208552,177.0,146.0,33.0,16.1063208,0.0,0.08739411055577291,2
5373,0.0,83.0,158.0,31.0,16.7305968,0.0,0.3327060541086306,2
5374,143.55588,79.0,20.0,32.0,14.2334928,0.0,0.05481329866969883,1
5375,41.65329072,183.0,20.0,33.0,18.9155628,0.0,0.02894262657283583,2
5376,0.0,95.0,158.0,33.0,16.4184588,0.0,0.33198780776407527,2
5377,113.740428,152.0,240.0,28.0,15.919038,0.0,0.1401111316176569,1
5378,143.55588,134.0,146.0,33.0,13.6092168,0.0,0.19559908865586145,1
5379,143.55588,147.0,2.0,32.0,12.4230924,0.0,0.09927025243143998,1
5380,1.104276,160.0,146.0,20.0,14.670486,0.0,0.13076540058545855,0
5381,1.656414,104.0,90.0,16.0,19.352556,0.0,0.08830337046063745,2
5382,1.104276,164.0,53.0,16.0,13.9837824,0.0,0.37313964688714996,3
5383,28.711176,76.0,263.0,32.0,14.04621,0.0,0.09802298105325101,2
5384,143.55588,66.0,146.0,32.0,16.1063208,0.0,-0.0059747161215305865,2
5385,143.55588,88.0,225.0,32.0,19.976832,0.0,0.020581809720459122,2
5386,143.55588,183.0,90.0,30.0,13.6716444,0.0,0.2641254198658248,1
5387,1.104276,178.0,53.0,32.0,15.4820448,0.0,0.1424506807997872,3
5388,1.104276,115.0,111.0,29.0,15.919038,0.0,0.19765527223294183,2
5389,143.55588,207.0,62.0,33.0,14.670486,0.0,0.21721072296603666,1
5390,76.195044,148.0,252.0,32.0,13.734072,0.0,-0.08280720786705512,2
5391,69.08350656,36.0,86.0,22.0,17.479728,0.0,0.21566770528806928,2
5392,1.104276,128.0,256.0,29.0,15.6069,0.0,-0.02785778806908996,2
5393,0.0,162.0,256.0,18.0,15.294762,0.0,0.37154258843227067,0
5394,1.104276,154.0,185.0,26.0,16.231176,0.0,-0.049783388279777914,2
5395,143.55588,181.0,237.0,0.0,16.543314,0.0,0.22706587764252892,1
5396,143.55588,147.0,2.0,33.0,12.01107024,0.0,0.08964247965780314,1
5397,143.55588,107.0,43.0,14.0,19.352556,0.0,0.18688491298101775,1
5398,1.104276,148.0,113.0,32.0,15.919038,0.0,0.1555259641008826,2
5399,1.104276,118.0,90.0,32.0,14.6080584,0.0,0.11941628513740693,2
5400,5.521380000000001,148.0,220.0,32.0,14.358348,0.0,-0.07385058866974907,2
5401,1.104276,180.0,249.0,32.0,16.7305968,0.0,-0.07185207649060209,2
5402,8.23789896,178.0,224.0,32.0,15.7941828,0.0,-0.09538463563703846,2
